ID	EID	Completed	Modal_Verb	Original_Sentence	Marked_Sentence_English	Marked_Sentence_Japanese	Source_Modal	Annotation_Notes	Tested_Modal	Transformation_Strategy	Transformation_Category	Palmer_Annotations	Quirk_Annotations	Palmer_Expected	Quirk_Expected	Grammaticality_Expected
e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e_alt_must	e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e	0	must	I have not started looking yet. The kids are all going to be in school now and I can work outside the home though.	I have not started looking yet. The kids are all going to be in school now and I *must* work outside the home though.		can	Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.	must	ability_to_necessity_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e_alt_shall	e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e	0	shall	I have not started looking yet. The kids are all going to be in school now and I can work outside the home though.	I have not started looking yet. The kids are all going to be in school now and I *shall* work outside the home though.		can	Modal substitution: 'can' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	ability_to_obligation_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e_alt_should	e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e	0	should	I have not started looking yet. The kids are all going to be in school now and I can work outside the home though.	I have not started looking yet. The kids are all going to be in school now and I *should* work outside the home though.		can	Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.	should	ability_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e_alt_will	e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e	0	will	I have not started looking yet. The kids are all going to be in school now and I can work outside the home though.	I have not started looking yet. The kids are all going to be in school now and I *will* work outside the home though.		can	Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	ability_to_prediction_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e_alt_would	e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e	0	would	I have not started looking yet. The kids are all going to be in school now and I can work outside the home though.	I have not started looking yet. The kids are all going to be in school now and I *would* work outside the home though.		can	Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	ability_to_conditional_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e_alt_ought_to	e75c27932f91ef93e03412986ddade26ab9f5c768a5e0d550c983e94a7b8fc6e	0	ought to	I have not started looking yet. The kids are all going to be in school now and I can work outside the home though.	I have not started looking yet. The kids are all going to be in school now and I *ought to* work outside the home though.		can	Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.	ought to	ability_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	1	none	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I did not find my debit card all week and I have finally given up. I am getting it replaced.		could	replace: 'could' -> 'did'; replace: 'think I have to get' -> 'am getting'	none	none	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	dynamic	ability	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_orig	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	1	could	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *could* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Original sentence from dataset. Modal: 'could'. Verified and complete.	could	original	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	dynamic	ability	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_can	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	can	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *can* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'can'. Strategy: ability_strengthening. Please verify grammaticality and classify modal categories.	can	ability_strengthening	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_may	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	may	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *may* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.	may	ability_to_permission	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_might	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	might	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *might* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.	might	ability_to_possibility	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_must	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	must	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *must* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.	must	ability_to_necessity_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_shall	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	shall	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *shall* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	ability_to_obligation_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_should	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	should	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *should* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.	should	ability_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_will	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	will	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *will* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	ability_to_prediction_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_would	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	would	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *would* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	ability_to_conditional_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4_alt_ought_to	d08528837af912d01fb52208895cd5b5299e54583f1549db3a6f7ed4d25f75f4	0	ought to	I could not find my debit card all week and I have finally given up. I think I have to get it replaced.	I *ought to* not find my debit card all week and I have finally given up. I think I have to get it replaced.		could	Modal substitution: 'could' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.	ought to	ability_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	1	none	They will find who did it.	They found who did it.		will	replace: 'will find' -> 'found'	none	none	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	dynamic	prediction	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_orig	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	1	will	They will find who did it.	They *will* find who did it.		will	Original sentence from dataset. Modal: 'will'. Verified and complete.	will	original	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	dynamic	prediction	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_alt_can	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	0	can	They will find who did it.	They *can* find who did it.		will	Modal substitution: 'will' → 'can'. Strategy: prediction_to_ability_substitution. Please verify grammaticality and classify modal categories.	can	prediction_to_ability_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	unknown	unknown	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_alt_could	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	0	could	They will find who did it.	They *could* find who did it.		will	Modal substitution: 'will' → 'could'. Strategy: prediction_to_ability_substitution. Please verify grammaticality and classify modal categories.	could	prediction_to_ability_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	unknown	unknown	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_alt_may	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	0	may	They will find who did it.	They *may* find who did it.		will	Modal substitution: 'will' → 'may'. Strategy: prediction_to_permission_substitution. Please verify grammaticality and classify modal categories.	may	prediction_to_permission_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	unknown	unknown	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_alt_might	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	0	might	They will find who did it.	They *might* find who did it.		will	Modal substitution: 'will' → 'might'. Strategy: prediction_to_possibility. Please verify grammaticality and classify modal categories.	might	prediction_to_possibility	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	unknown	unknown	partial
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_alt_must	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	0	must	They will find who did it.	They *must* find who did it.		will	Modal substitution: 'will' → 'must'. Strategy: prediction_to_necessity_substitution. Please verify grammaticality and classify modal categories.	must	prediction_to_necessity_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	unknown	unknown	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_alt_shall	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	0	shall	They will find who did it.	They *shall* find who did it.		will	Modal substitution: 'will' → 'shall'. Strategy: prediction_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	prediction_to_obligation_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	unknown	unknown	yes
4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086_alt_should	4c2bb7a43a22ab73191dbbe52803ad10fe31292b2c6d3ab651db16c314201086	0	should	They will find who did it.	They *should* find who did it.		will	Modal substitution: 'will' → 'should'. Strategy: prediction_to_advice_substitution. Please verify grammaticality and classify modal categories.	should	prediction_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""prediction"", ""prediction"", ""prediction""]"	unknown	unknown	yes
